timestamp,cost
1477957500,5.2714146000216715
1477957800,5.98267530000885
1477958100,5.510877900000196
1477958401,6.578994499985129
1477958701,4.871536100021331
1477959001,6.314293800009182
1477959307,6.015956499992171
1477959601,6.225793699995847
1477959900,4.559418100019684
1477960202,7.08334010001272
1477960501,7.32306769999559
1477960801,8.123998299997766
1477961101.0,9.028430900012609
1477961401,9.647250100009842
1477961700,14.168421000009403
1477962000,12.121795899991412
1477962300,8.774786399997538
1477962600,10.464513699989766
1477962900,10.050659500004258
1477963200,9.798133400006918
1477963501,10.930302799999481
1477963803,11.968646599998465
1477964100,11.047218699997757
1477964400,12.855295999994269
1477964701,15.196918499976164
1477965000,15.86721930000931
1477965301,17.776718699984485
1477965600,17.495524900004966
1477965900,13.538520100002643
1477966201,15.449420699995244
1477966500,14.258895900013158
1477966803,12.62377999999444
1477967100,14.819315400003688
1477967400,15.359049899998354
1477967700,15.99223550001625
1477968000,16.988134999992326
1477968300,22.259822299994994
1477968600,22.812376499990933
1477968900,23.475629699998535
1477969200,26.5091614999983
1477969500,15.193460000009509
1477969800,18.61338640001486
1477970100,19.167977999983123
1477970401,16.769566900009522
1477970700,18.266726100002415
1477971000,15.681737399980193
1477971300,20.79421980000916
1477971600,22.880746100010583
1477971901,23.37882909999462
1477972202,25.540867799980333
1477972500,28.34141429999727
1477972801,29.72738440000103
1477973103,21.163757400005125
1477973400,27.425471299997298
1477973700,16.7288367000001
1477974001,24.312322699988727
1477974300,22.022646400000667
1477974600,19.871143900003517
1477974900,27.745584799995413
1477975200,28.458829399984097
1477975501,24.50771320000058
1477975803.0,36.379862000001594
1477976100,39.361487999995006
1477976400,44.64697349999915
1477976700,35.77380019999691
1477977000,24.49944250000408
1477977301,25.19098670000676
1477977603,24.344815200020093
1477977900,25.56648939999286
1477978203,28.072817400010535
1477978501,37.007591900008265
1477978802,37.41832220001379
1477979100,37.041745100024855
1477979400,40.29588409999269
1477979700,40.80851719999919
1477980000,62.00995429998147
1477980300,34.559324100002414
1477980601,39.582111700001406
1477980900,31.803212300001178
1477981200,30.532410299987532
1477981500,34.86073740001302
1477981801,35.24185190000571
1477982100,41.60076870000921
1477982400,47.92321300000185
1477982700,46.3263235000195
1477983000,43.466765399993164
1477983301,51.12563819999923
1477983600,71.38182670000242
1477983900,40.395421199995326
1477984200,31.99438530000043
1477984500,35.74482249998255
1477984801,37.05534510000143
1477985101,34.41945779998787
1477985400,33.11402880001697
1477985702,47.671649299998535
1477986003,36.21211849999963
1477986302,50.33808510002564
1477986600,50.76519540001755
1477986900,59.835746600001585
1477987201,58.04359249997651
1477987502,45.49210299999686
1477987801,45.87967840000056
1477988100,52.23590050000348
1477988400,41.50682179999421
1477988702,36.97019459999865
1477989002,44.25849949999247
1477989303,41.9939114000008
1477989601,62.21384320000652
1477989900,52.2170780999877
1477990202,77.406235500006
1477990502,65.46143019999727
1477990801,95.03052639999078
1477991101,67.22165650001261
1477991400,63.55503589997534
1477991700,58.966865100024734
1477992000,59.50455380001222
1477992300,54.89743320000707
1477992600,60.93585169999278
1477992900,84.62971959999413
1477993201,92.98935359998723
1477993500,121.66539290000219
1477993800,104.17696199999773
1477994100,77.43091289998847
1477994400,80.63054830001784
1477994701,43.03503699999419
1477995000,70.40807900001528
1477995303,64.07453230000101
1477995600,68.62618140000268
1477995901.0,58.99218650002149
1477996201,49.48787879999145
1477996501,59.124042099982034
1477996802,67.39092060000985
1477997101,76.71570369999972
1477997401,57.12402449999354
1477997700,71.0908000000054
1477998001.0,72.23781769999187
1477998300,52.43756890000077
1477998601,56.301739399990765
1477998901,67.86733380000805
1477999202,73.29503870001645
1477999500,51.49246189999394
1477999802,63.17843160001212
1478000100,65.40041950001614
1478000401,54.9748147999926
1478000701,59.07564039999852
1478001000,60.20971510000527
1478001300,75.09211739999591
1478001600,68.159244999988
1478001900,51.34462419999181
1478002202,57.56679320000694
1478002500,39.40200480000931
1478002800,48.10585980000906
1478003101,47.73820479999995
1478003400,57.676770499994745
1478003702,59.65610600000946
1478004000,43.9627120999794
1478004300,48.08715320000192
1478004602,62.15561170000001
1478004901,63.16941219998989
1478005201,64.98771300000953
1478005503,51.65964989998611
1478005800,42.83703809999861
1478006100,47.440383600012865
1478006400,53.56213919998845
1478006702,51.44059109999216
1478007000,47.10275449999608
1478007301,50.72833240000182
1478007600,56.46299820000422
1478007900,61.567187299981015
1478008200,50.19966100002057
1478008500,65.84497879998526
1478008800,70.0524860000005
1478009100,40.09967229998438
1478009400,47.48855330000515
1478009700,45.82764399997541
1478010002,38.04858270002296
1478010301,29.377935200027423
1478010601,34.62682340000174
1478010900,39.06070990001899
1478011204,44.40461929998128
1478011500,33.18586090000463
1478011800,41.9797856999794
1478012101,48.395979000022635
1478012401,47.24683129999903
1478012703,27.327402999973856
1478013002,39.643943000002764
1478013300,34.25403440001537
1478013603,28.768976400024258
1478013900,25.16162479997729
1478014200,35.941494800004875
1478014504,28.059256799984723
1478014800,27.881743300007656
1478015100,30.21019390001311
1478015402,18.249928499979433
1478015700,12.111083199997665
1478016003.0,19.08413199998904
1478016300,0.019630100025096908
1478016609,0.008405900007346645
1478016900.0,0.0030815000063739717
