timestamp,high_cost,low_cost
1477974300.0,22022.646400000667,9916.911388876062
1477974600.0,19871.14390000352,10952.162562436148
1477974900.0,27745.584799995413,10770.365115206667
1477975200.0,28458.829399984097,10741.180499508268
1477975501.0,24507.71320000058,13499.70062966237
1477975803.0,36379.8620000016,13078.928094824716
1477976100.0,39361.487999995006,16687.843277323147
1477976400.0,44646.97349999915,15314.80001043428
1477976700.0,35773.80019999691,13149.701324981368
1477977000.0,24499.44250000408,12494.933064494147
1477977301.0,25190.98670000676,11390.164494055954
1477977603.0,24344.815200020093,11289.847181086745
1477977900.0,25566.48939999286,11543.304534647656
1477978203.0,28072.817400010532,12966.690631395926
1477978501.0,37007.591900008265,13736.011687436268
1477978802.0,37418.32220001379,15157.372049565607
1477979100.0,37041.745100024855,16629.258700685317
1477979400.0,40295.88409999269,17845.183472386198
1477979700.0,40808.51719999919,22200.48520406748
1477980000.0,62009.95429998147,18987.19613817133
1477980300.0,34559.32410000241,16173.329370929669
1477980601.0,39582.111700001406,15185.121433731307
1477980900.0,31803.212300001174,14197.608764940476
1477981200.0,30532.41029998753,14225.999246505356
1477981500.0,34860.73740001302,14030.554936824035
1477981801.0,35241.85190000571,15352.613290840594
1477982100.0,41600.76870000921,16520.3554357641
1477982400.0,47923.21300000185,17467.850427618556
1477982700.0,46326.3235000195,17556.118067813375
1477983000.0,43466.765399993164,18810.697695998027
1477983301.0,51125.63819999923,23101.345609999735
1477983600.0,71381.82670000242,19820.456396578466
1477983900.0,40395.421199995326,16479.092326061047
1477984200.0,31994.38530000043,14863.384433002999
1477984500.0,35744.82249998255,14203.775562136827
1477984801.0,37055.34510000143,13282.489639048195
1477985101.0,34419.45779998787,12836.133207771443
1477985400.0,33114.02880001697,14505.119451748082
1477985702.0,47671.649299998535,13690.97873577807
1477986003.0,36212.11849999963,17937.954874097282
1477986302.0,50338.08510002564,17866.95642081865
1477986600.0,50765.19540001755,19478.132586148953
1477986900.0,59835.74660000159,20686.053573064466
1477987201.0,58043.59249997651,18530.025756518102
1477987502.0,45492.10299999686,17322.06747226451
1477987801.0,45879.67840000056,17166.952886227104
1477988100.0,52235.90050000348,15570.731270912012
1477988400.0,41506.82179999421,13663.29499117816
1477988702.0,36970.19459999865,13853.841585643917
1477989002.0,44258.49949999247,13468.003326910595
1477989303.0,41993.9114000008,16107.023485470587
1477989601.0,62213.84320000652,16651.98883887556
1477989900.0,52217.0780999877,19688.976979186707
1477990202.0,77406.235500006,20000.96672155298
1477990502.0,65461.43019999727,22359.628804727618
1477990801.0,95030.52639999078,19853.148442234924
1477991101.0,67221.65650001261,18900.826995355583
1477991400.0,63555.03589997534,17517.873593777906
1477991700.0,58966.865100024734,16668.305574780457
1477992000.0,59504.55380001222,16178.986889382539
1477992300.0,54897.43320000707,16499.267846410603
1477992600.0,60935.85169999278,18905.47015919267
1477992900.0,84629.71959999413,19965.18219576816
1477993201.0,92989.35359998724,26878.38468218289
1477993500.0,121665.3929000022,26345.31702099809
1477993800.0,104176.96199999771,23748.625514205072
1477994100.0,77430.91289998847,23709.175525013936
1477994400.0,80630.54830001784,18781.917212194938
1477994701.0,43035.03699999419,19170.63104583262
1477995000.0,70408.07900001528,18718.837220679663
1477995303.0,64074.53230000101,19234.744744614196
1477995600.0,68626.18140000268,17892.84527253835
1477995901.0,58992.18650002149,16095.110924153754
1477996201.0,49487.87879999145,16339.985598174706
1477996501.0,59124.042099982034,17561.313055012884
1477996802.0,67390.92060000985,19421.6138793427
1477997101.0,76715.70369999972,18484.119189451634
1477997401.0,57124.02449999354,18985.318934968767
1477997700.0,71090.8000000054,19821.799599487033
1477998001.0,72237.81769999187,17310.66531379855
1477998300.0,52437.56890000077,16625.776730788795
1477998601.0,56301.739399990765,17928.687213252495
1477998901.0,67867.33380000805,18930.01568836717
1477999202.0,73295.03870001645,16737.615698392496
1477999500.0,51492.46189999394,16777.300155089117
1477999802.0,63178.43160001212,17199.98805755208
1478000100.0,65400.41950001614,16219.977816908126
1478000401.0,54974.8147999926,16067.05218230559
1478000701.0,59075.64039999852,16377.436367195092
1478001000.0,60209.71510000527,18413.13711789774
1478001300.0,75092.11739999591,18373.52498892398
1478001600.0,68159.244999988,15965.565936452738
1478001900.0,51344.62419999181,15827.541030169363
1478002202.0,57566.79320000694,17117.155882974686
1478002500.0,39402.00480000931,14809.254019655087
1478002800.0,48105.85980000906,13671.12370800054
1478003101.0,47738.20479999995,14384.341843658774
1478003400.0,57676.770499994745,14667.753661890605
1478003702.0,59656.10600000946,13559.958466904865
1478004000.0,43962.7120999794,13422.772305259095
1478004300.0,48087.15320000192,14930.097194605896
1478004602.0,62155.61170000001,15629.159629358173
1478004901.0,63169.41219998989,16404.523454662627
1478005201.0,64987.713000009535,15065.686761195646
1478005503.0,51659.64989998611,13439.90323671087
1478005800.0,42837.03809999861,12838.084764020487
1478006100.0,47440.38360001287,13471.309194163638
1478006400.0,53562.13919998845,13225.620482955354
1478006702.0,51440.59109999216,13050.677531431542
1478007000.0,47102.75449999608,13172.627729826547
1478007301.0,50728.33240000182,13860.859157117404
1478007600.0,56462.99820000422,15035.125946846834
1478007900.0,61567.187299981015,14018.838103626993
1478008200.0,50199.66100002057,15693.87752979605
1478008500.0,65844.97879998526,16807.09873453287
1478008800.0,70052.4860000005,14021.71549556214
1478009100.0,40099.67229998438,13161.385605600759
1478009400.0,47488.55330000515,12769.514462819254
1478009700.0,45827.64399997541,11584.987103042391
1478010002.0,38048.58270002296,9918.325253800005
1478010301.0,29377.935200027423,9600.760850897865
1478010601.0,34626.82340000174,9616.898859317702
1478010900.0,39060.70990001899,10342.868487965226
1478011204.0,44404.61929998128,9653.14693803138
1478011500.0,33185.86090000463,10176.66784090308
1478011800.0,41979.7856999794,11388.484590604628
1478012101.0,48395.97900002264,11736.522543526002
1478012401.0,47246.83129999903,9500.199851597532
1478012703.0,27327.402999973856,9774.356925838563
1478013002.0,39643.94300000277,9186.276066769231
1478013300.0,34254.03440001537,8186.902517278371
1478013603.0,28768.976400024258,7399.484176708581
1478013900.0,25161.62479997729,7802.467516283254
1478014200.0,35941.494800004875,7350.271066401494
1478014504.0,28059.256799984723,7216.546680942348
1478014800.0,27881.743300007656,7239.062234301788
1478015100.0,30210.19390001311,5983.929747045607
1478015402.0,18249.928499979436,4663.773275480772
1478015700.0,12111.083199997664,4463.735468155788
1478016003.0,19084.13199998904,2245.3182620915304
1478016300.0,60.5913000181317,1128.6532910610176
1478016609.0,29.8535001929849,566.6395715321228
1478016900.0,12.8695999737828,566.6395715321228
